1,-9.568403471746365,-2450.0,"(1, 1)","[ 1.00000000e+03  1.56100000e+02  7.74900000e+01  1.83250000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.36054200e+00
 -8.54437948e-02  1.63744781e+00  7.58055450e+01  4.78312826e+01
  5.74004196e+01  2.11077356e+02 -5.54727146e+01  6.08730468e+01
  4.82554734e+01  2.23139918e+01  1.40820765e+01]",[-0.59409094 -0.59409094 -0.59409094]
0,1,2,3,4,5
1,-0.9968648898982337,-2450.0,"(0, 0)","[ 1.00000000e+03  1.55700000e+02  7.83300000e+01  1.82390000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.52709099e+00
 -8.66831996e-02  1.42110819e+00  7.47315379e+01  5.05779174e+01
  5.60941896e+01  1.82125119e+02 -1.37971644e+01  4.86896747e+01
  4.89605812e+01  7.54562107e+00  1.57785406e+01]",[-0.85716784 -0.85716784 -0.85716784]
1,-9.568403471746365,-2460.0,"(1, 1)","[ 1.00000000e+03  1.55700000e+02  7.83300000e+01  1.82390000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.52709099e+00
 -8.66831996e-02  1.42110819e+00  7.47315379e+01  5.05779174e+01
  5.60941896e+01  1.82125119e+02 -1.37971644e+01  4.86896747e+01
  4.89605812e+01  7.54562107e+00  1.57785406e+01]",[-0.85716784 -0.85716784 -0.85716784]
0,1,2,3,4,5
1,-0.9968648898982337,-2460.0,"(0, 0)","[ 1.00000000e+03  1.55470000e+02  7.81300000e+01  1.82700000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.59903573e+00
 -1.02620816e-01  1.26014572e+00  7.41070032e+01  4.99304319e+01
  5.64636291e+01  1.54223291e+02 -9.19985249e+00  3.81176784e+01
  4.59110773e+01  7.20253981e+00  1.69801130e+01]",[-0.589388 -0.589388 -0.589388]
1,-9.568403471746365,-2470.0,"(1, 1)","[ 1.00000000e+03  1.55470000e+02  7.81300000e+01  1.82700000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.59903573e+00
 -1.02620816e-01  1.26014572e+00  7.41070032e+01  4.99304319e+01
  5.64636291e+01  1.54223291e+02 -9.19985249e+00  3.81176784e+01
  4.59110773e+01  7.20253981e+00  1.69801130e+01]",[-0.589388 -0.589388 -0.589388]
0,1,2,3,4,5
1,-0.9968648898982337,-2470.0,"(0, 0)","[ 1.00000000e+03  1.50250000e+02  7.63700000e+01  1.78780000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.19797779e+00
 -2.54336946e-01  8.06968332e-01  6.19515603e+01  4.47188919e+01
  5.08649271e+01  8.12369622e+01 -9.82161408e+01 -4.00815914e+01
  9.52353131e+00  2.70923647e+01  3.15869967e+01]",[-0.4639234 -0.4639234 -0.4639234]
1,-9.568403471746365,-2480.0,"(1, 1)","[ 1.00000000e+03  1.50250000e+02  7.63700000e+01  1.78780000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.19797779e+00
 -2.54336946e-01  8.06968332e-01  6.19515603e+01  4.47188919e+01
  5.08649271e+01  8.12369622e+01 -9.82161408e+01 -4.00815914e+01
  9.52353131e+00  2.70923647e+01  3.15869967e+01]",[-0.4639234 -0.4639234 -0.4639234]
0,1,2,3,4,5
1,-0.9968648898982337,-2480.0,"(0, 0)","[ 1.00000000e+03  1.52540000e+02  7.63800000e+01  1.77400000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.02999248e+00
 -3.69506711e-01  3.32633134e-01  6.45876180e+01  4.47527858e+01
  4.90921785e+01  8.62078190e+01 -1.06627169e+02 -1.04209805e+02
  9.52353131e+00  2.98063059e+01  4.20045045e+01]",[-0.9976704 -0.9976704 -0.9976704]
1,-9.568403471746365,-2490.0,"(1, 1)","[ 1.00000000e+03  1.52540000e+02  7.63800000e+01  1.77400000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.02999248e+00
 -3.69506711e-01  3.32633134e-01  6.45876180e+01  4.47527858e+01
  4.90921785e+01  8.62078190e+01 -1.06627169e+02 -1.04209805e+02
  9.52353131e+00  2.98063059e+01  4.20045045e+01]",[-0.9976704 -0.9976704 -0.9976704]
0,1,2,3,4,5
1,-0.9968648898982337,-2490.0,"(0, 0)","[ 1.00000000e+03  1.53060000e+02  7.68000000e+01  1.80760000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.90533171e+00
 -4.22024257e-01  2.25246490e-01  6.51547097e+01  4.61863270e+01
  5.32004040e+01  9.11638824e+01 -7.82129789e+01 -4.20691651e+01
  1.27014387e+01  2.08146758e+01  2.36848046e+01]",[-1. -1. -1.]
1,-9.568403471746365,-2500.0,"(1, 1)","[ 1.00000000e+03  1.53060000e+02  7.68000000e+01  1.80760000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.90533171e+00
 -4.22024257e-01  2.25246490e-01  6.51547097e+01  4.61863270e+01
  5.32004040e+01  9.11638824e+01 -7.82129789e+01 -4.20691651e+01
  1.27014387e+01  2.08146758e+01  2.36848046e+01]",[-1. -1. -1.]
0,1,2,3,4,5
1,-0.9968648898982337,-2500.0,"(0, 0)","[ 1.00000000e+03  1.53990000e+02  7.69800000e+01  1.83670000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.84874185e+00
 -4.44002116e-01  3.70681496e-01  6.61573952e+01  4.67983550e+01
  5.63559314e+01  9.18309002e+01 -7.16489611e+01  6.57111699e+01
  1.56698457e+01  2.08146758e+01  4.44691973e+00]",[-1. -1. -1.]
1,-9.568403471746365,-2510.0,"(1, 1)","[ 1.00000000e+03  1.53990000e+02  7.69800000e+01  1.83670000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.84874185e+00
 -4.44002116e-01  3.70681496e-01  6.61573952e+01  4.67983550e+01
  5.63559314e+01  9.18309002e+01 -7.16489611e+01  6.57111699e+01
  1.56698457e+01  2.08146758e+01  4.44691973e+00]",[-1. -1. -1.]
0,1,2,3,4,5
1,-0.9968648898982337,-2510.0,"(0, 0)","[ 1.00000000e+03  1.53800000e+02  7.72000000e+01  1.83490000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.75678408e+00
 -4.38611524e-01  4.66043036e-01  6.57574875e+01  4.75525378e+01
  5.61138271e+01  8.69361682e+01 -5.45879105e+01  5.63793994e+01
  1.72735460e+01  1.53888749e+01  4.44691973e+00]",[-1. -1. -1.]
1,-9.568403471746365,-2520.0,"(1, 1)","[ 1.00000000e+03  1.53800000e+02  7.72000000e+01  1.83490000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.75678408e+00
 -4.38611524e-01  4.66043036e-01  6.57574875e+01  4.75525378e+01
  5.61138271e+01  8.69361682e+01 -5.45879105e+01  5.63793994e+01
  1.72735460e+01  1.53888749e+01  4.44691973e+00]",[-1. -1. -1.]
0,1,2,3,4,5
1,-0.9968648898982337,-2520.0,"(0, 0)","[ 1.00000000e+03  1.53340000e+02  7.71200000e+01  1.85250000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.61662589e+00
 -4.35771471e-01  6.75844322e-01  6.47768050e+01  4.73003024e+01
  5.79414258e+01  7.28758182e+01 -5.32463919e+01  8.35491992e+01
  1.26918476e+01  1.46549705e+01  1.56396071e-01]",[-0.91003454 -0.91003454 -0.91003454]
1,-9.568403471746365,-2530.0,"(1, 1)","[ 1.00000000e+03  1.53340000e+02  7.71200000e+01  1.85250000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.61662589e+00
 -4.35771471e-01  6.75844322e-01  6.47768050e+01  4.73003024e+01
  5.79414258e+01  7.28758182e+01 -5.32463919e+01  8.35491992e+01
  1.26918476e+01  1.46549705e+01  1.56396071e-01]",[-0.91003454 -0.91003454 -0.91003454]
0,1,2,3,4,5
1,-0.9968648898982337,-2530.0,"(0, 0)","[ 1.00000000e+03  1.53870000e+02  7.74400000e+01  1.87070000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.51927545e+00
 -4.03053236e-01  9.77701804e-01  6.53919836e+01  4.84321669e+01
  5.97351719e+01  7.23610689e+01 -3.49724718e+01  1.37993655e+02
  1.37054463e+01  6.34047913e+00  8.47973356e+00]",[-0.95759106 -0.95759106 -0.95759106]
1,-9.568403471746365,-2540.0,"(1, 1)","[ 1.00000000e+03  1.53870000e+02  7.74400000e+01  1.87070000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.51927545e+00
 -4.03053236e-01  9.77701804e-01  6.53919836e+01  4.84321669e+01
  5.97351719e+01  7.23610689e+01 -3.49724718e+01  1.37993655e+02
  1.37054463e+01  6.34047913e+00  8.47973356e+00]",[-0.95759106 -0.95759106 -0.95759106]
0,1,2,3,4,5
1,-0.9968648898982337,-2540.0,"(0, 0)","[ 1.00000000e+03  1.53610000e+02  7.74600000e+01  1.86590000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.39355331e+00
 -3.71230650e-01  1.16476733e+00  6.48174897e+01  4.85036767e+01
  5.90480949e+01  6.71556903e+01 -4.89877172e+01  1.41039878e+02
  1.37054463e+01  9.98124628e+00  9.24584341e+00]",[-1. -1. -1.]
1,-9.568403471746365,-2550.0,"(1, 1)","[ 1.00000000e+03  1.53610000e+02  7.74600000e+01  1.86590000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.39355331e+00
 -3.71230650e-01  1.16476733e+00  6.48174897e+01  4.85036767e+01
  5.90480949e+01  6.71556903e+01 -4.89877172e+01  1.41039878e+02
  1.37054463e+01  9.98124628e+00  9.24584341e+00]",[-1. -1. -1.]
0,1,2,3,4,5
1,-0.9968648898982337,-2550.0,"(0, 0)","[ 1.00000000e+03  1.53670000e+02  7.70900000e+01  1.86880000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.27256241e+00
 -3.71583546e-01  1.32118885e+00  6.48911238e+01  4.72497239e+01
  5.93403880e+01  6.41804449e+01 -6.31555224e+01  1.38129534e+02
  1.48971380e+01  1.04633657e+01  8.82474521e+00]",[-1. -1. -1.]
1,-9.568403471746365,-2560.0,"(1, 1)","[ 1.00000000e+03  1.53670000e+02  7.70900000e+01  1.86880000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.27256241e+00
 -3.71583546e-01  1.32118885e+00  6.48911238e+01  4.72497239e+01
  5.93403880e+01  6.41804449e+01 -6.31555224e+01  1.38129534e+02
  1.48971380e+01  1.04633657e+01  8.82474521e+00]",[-1. -1. -1.]
0,1,2,3,4,5
1,-0.9968648898982337,-2560.0,"(0, 0)","[ 1.00000000e+03  1.52760000e+02  7.69400000e+01  1.87630000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.07927824e+00
 -3.79591273e-01  1.48851409e+00  6.28280299e+01  4.67429255e+01
  6.01022552e+01  5.05210255e+01 -9.53822982e+01  1.57290104e+02
  6.99952118e+00  2.44879303e+01  1.26058091e+01]",[-0.90115786 -0.90115786 -0.90115786]
1,-9.568403471746365,-2570.0,"(1, 1)","[ 1.00000000e+03  1.52760000e+02  7.69400000e+01  1.87630000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.07927824e+00
 -3.79591273e-01  1.48851409e+00  6.28280299e+01  4.67429255e+01
  6.01022552e+01  5.05210255e+01 -9.53822982e+01  1.57290104e+02
  6.99952118e+00  2.44879303e+01  1.26058091e+01]",[-0.90115786 -0.90115786 -0.90115786]
0,1,2,3,4,5
1,-0.9968648898982337,-2570.0,"(0, 0)","[ 1.00000000e+03  1.53180000e+02  7.82800000e+01  1.87320000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.93765357e+00
 -2.74644719e-01  1.57791690e+00  6.33838542e+01  5.15458295e+01
  5.96245447e+01  4.43205699e+01 -2.97487639e+01  1.16941659e+02
  5.69158269e+00  2.81719410e+00  9.39663061e-01]",[-0.57513404 -0.57513404 -0.57513404]
1,-9.568403471746365,-2580.0,"(1, 1)","[ 1.00000000e+03  1.53180000e+02  7.82800000e+01  1.87320000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.93765357e+00
 -2.74644719e-01  1.57791690e+00  6.33838542e+01  5.15458295e+01
  5.96245447e+01  4.43205699e+01 -2.97487639e+01  1.16941659e+02
  5.69158269e+00  2.81719410e+00  9.39663061e-01]",[-0.57513404 -0.57513404 -0.57513404]
0,1,2,3,4,5
1,-0.9968648898982337,-2580.0,"(0, 0)","[ 1.00000000e+03  1.55450000e+02  7.84900000e+01  1.90230000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.98569516e+00
 -1.72539645e-01  1.86211663e+00  6.62088914e+01  5.22440488e+01
  6.25175955e+01  6.82339766e+01  1.61111075e+00  2.08696499e+02
  1.96099245e+01  2.26648651e+00  1.68717924e+01]",[-1. -1. -1.]
1,-9.568403471746365,-2590.0,"(1, 1)","[ 1.00000000e+03  1.55450000e+02  7.84900000e+01  1.90230000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.98569516e+00
 -1.72539645e-01  1.86211663e+00  6.62088914e+01  5.22440488e+01
  6.25175955e+01  6.82339766e+01  1.61111075e+00  2.08696499e+02
  1.96099245e+01  2.26648651e+00  1.68717924e+01]",[-1. -1. -1.]
0,1,2,3,4,5
1,-0.9968648898982337,-2590.0,"(0, 0)","[ 1.00000000e+03  1.53930000e+02  7.89700000e+01  1.88950000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.87945202e+00
 -5.22859299e-02  1.96145127e+00  6.28499864e+01  5.38176052e+01
  6.05435958e+01  5.47978707e+01  4.41806864e+01  1.74349674e+02
  1.96099245e+01  8.59457820e+00  1.68717924e+01]",[-1. -1. -1.]
1,-9.568403471746365,-2600.0,"(1, 1)","[ 1.00000000e+03  1.53930000e+02  7.89700000e+01  1.88950000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.87945202e+00
 -5.22859299e-02  1.96145127e+00  6.28499864e+01  5.38176052e+01
  6.05435958e+01  5.47978707e+01  4.41806864e+01  1.74349674e+02
  1.96099245e+01  8.59457820e+00  1.68717924e+01]",[-1. -1. -1.]
0,1,2,3,4,5
1,-0.9968648898982337,-2600.0,"(0, 0)","[1.00000000e+03 1.54450000e+02 7.88500000e+01 1.86750000e+02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.81627632e+00
 3.29531452e-02 1.84142626e+00 6.35052185e+01 5.33628714e+01
 5.73252919e+01 6.62090235e+01 3.44453746e+01 9.93282786e+01
 2.74578994e+01 3.65727541e+00 5.95391649e+00]",[-1. -1. -1.]
1,-9.568403471746365,-2610.0,"(1, 1)","[1.00000000e+03 1.54450000e+02 7.88500000e+01 1.86750000e+02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.81627632e+00
 3.29531452e-02 1.84142626e+00 6.35052185e+01 5.33628714e+01
 5.73252919e+01 6.62090235e+01 3.44453746e+01 9.93282786e+01
 2.74578994e+01 3.65727541e+00 5.95391649e+00]",[-1. -1. -1.]
0,1,2,3,4,5
1,-0.9968648898982337,-2610.0,"(0, 0)","[1.00000000e+03 1.55370000e+02 7.98100000e+01 1.88100000e+02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.81947170e+00
 1.75941559e-01 1.83409696e+00 6.46464582e+01 5.64109330e+01
 5.87182911e+01 7.65350804e+01 1.05752661e+02 9.78249793e+01
 2.83919932e+01 1.80883593e+01 4.51776357e+00]",[-1. -1. -1.]
1,-9.568403471746365,-2620.0,"(1, 1)","[1.00000000e+03 1.55370000e+02 7.98100000e+01 1.88100000e+02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.81947170e+00
 1.75941559e-01 1.83409696e+00 6.46464582e+01 5.64109330e+01
 5.87182911e+01 7.65350804e+01 1.05752661e+02 9.78249793e+01
 2.83919932e+01 1.80883593e+01 4.51776357e+00]",[-1. -1. -1.]
0,1,2,3,4,5
1,-0.9968648898982337,-2620.0,"(0, 0)","[1.00000000e+03 1.54990000e+02 7.99500000e+01 1.89930000e+02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.77092709e+00
 2.97132577e-01 1.95343615e+00 6.37940545e+01 5.68365200e+01
 6.05252181e+01 6.92584796e+01 1.38772469e+02 1.38677286e+02
 2.75656908e+01 1.93354173e+01 1.51547380e+01]",[-0.8450794 -0.8450794 -0.8450794]
1,-9.568403471746365,-2630.0,"(1, 1)","[1.00000000e+03 1.54990000e+02 7.99500000e+01 1.89930000e+02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.77092709e+00
 2.97132577e-01 1.95343615e+00 6.37940545e+01 5.68365200e+01
 6.05252181e+01 6.92584796e+01 1.38772469e+02 1.38677286e+02
 2.75656908e+01 1.93354173e+01 1.51547380e+01]",[-0.8450794 -0.8450794 -0.8450794]
0,1,2,3,4,5
1,-0.9968648898982337,-2630.0,"(0, 0)","[ 1.00000000e+03  1.48980000e+02  8.03100000e+01  1.90030000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.23328185e+00
  4.17414627e-01  2.03265134e+00  5.24737773e+01  5.79291912e+01
  6.06226501e+01 -5.69311541e+01  1.64745176e+02  1.37651919e+02
  2.58615162e+01  2.50831938e+01  1.51547380e+01]",[-0.90441287 -0.90441287 -0.90441287]
1,-9.568403471746365,-2640.0,"(1, 1)","[ 1.00000000e+03  1.48980000e+02  8.03100000e+01  1.90030000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.23328185e+00
  4.17414627e-01  2.03265134e+00  5.24737773e+01  5.79291912e+01
  6.06226501e+01 -5.69311541e+01  1.64745176e+02  1.37651919e+02
  2.58615162e+01  2.50831938e+01  1.51547380e+01]",[-0.90441287 -0.90441287 -0.90441287]
0,1,2,3,4,5
1,-0.9968648898982337,-2640.0,"(0, 0)","[ 1.00000000e+03  1.45420000e+02  8.01700000e+01  1.90000000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.14006736e-01
  4.95727748e-01  2.06915725e+00  4.73275426e+01  5.73451832e+01
  6.05762489e+01 -2.02387720e+02  1.60136253e+02  1.11728428e+02
  3.75688208e+01  2.50831938e+01  8.59774875e+00]",[-0.8397765 -0.8397765 -0.8397765]
1,-9.568403471746365,-2650.0,"(1, 1)","[ 1.00000000e+03  1.45420000e+02  8.01700000e+01  1.90000000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.14006736e-01
  4.95727748e-01  2.06915725e+00  4.73275426e+01  5.73451832e+01
  6.05762489e+01 -2.02387720e+02  1.60136253e+02  1.11728428e+02
  3.75688208e+01  2.50831938e+01  8.59774875e+00]",[-0.8397765 -0.8397765 -0.8397765]
0,1,2,3,4,5
1,-0.9968648898982337,-2650.0,"(0, 0)","[ 1.00000000e+03  1.46590000e+02  8.05900000e+01  1.91090000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.79478064e-02
  5.84939136e-01  2.16113017e+00  4.90271374e+01  5.86392428e+01
  6.16787080e+01 -1.57035836e+02  1.63380366e+02  1.28022684e+02
  2.91235394e+01  2.51985446e+01  1.31359367e+01]",[-1. -1. -1.]
1,-9.568403471746365,-2660.0,"(1, 1)","[ 1.00000000e+03  1.46590000e+02  8.05900000e+01  1.91090000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.79478064e-02
  5.84939136e-01  2.16113017e+00  4.90271374e+01  5.86392428e+01
  6.16787080e+01 -1.57035836e+02  1.63380366e+02  1.28022684e+02
  2.91235394e+01  2.51985446e+01  1.31359367e+01]",[-1. -1. -1.]
0,1,2,3,4,5
1,-0.9968648898982337,-2660.0,"(0, 0)","[ 1.00000000e+03  1.45160000e+02  8.08400000e+01  1.92380000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.49539364e-01
  6.68111145e-01  2.31146644e+00  4.71053494e+01  5.93977338e+01
  6.29472686e+01 -1.72832613e+02  1.54785438e+02  1.49584252e+02
  3.33373295e+01  1.65650650e+01  2.05838133e+01]",[-0.76879054 -0.76879054 -0.76879054]
1,-9.568403471746365,-2670.0,"(1, 1)","[ 1.00000000e+03  1.45160000e+02  8.08400000e+01  1.92380000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.49539364e-01
  6.68111145e-01  2.31146644e+00  4.71053494e+01  5.93977338e+01
  6.29472686e+01 -1.72832613e+02  1.54785438e+02  1.49584252e+02
  3.33373295e+01  1.65650650e+01  2.05838133e+01]",[-0.76879054 -0.76879054 -0.76879054]
0,1,2,3,4,5
1,-0.9968648898982337,-2670.0,"(0, 0)","[ 1.00000000e+03  1.44290000e+02  8.07000000e+01  1.95450000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.95752511e-01
  7.14492507e-01  2.64781006e+00  4.59712229e+01  5.87733471e+01
  6.57394126e+01 -2.08190103e+02  1.59431574e+02  1.75227649e+02
  3.82225155e+01  2.07207924e+01  2.84075073e+01]",[-0.28201807 -0.28201807 -0.28201807]
1,-9.568403471746365,-2680.0,"(1, 1)","[ 1.00000000e+03  1.44290000e+02  8.07000000e+01  1.95450000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.95752511e-01
  7.14492507e-01  2.64781006e+00  4.59712229e+01  5.87733471e+01
  6.57394126e+01 -2.08190103e+02  1.59431574e+02  1.75227649e+02
  3.82225155e+01  2.07207924e+01  2.84075073e+01]",[-0.28201807 -0.28201807 -0.28201807]
0,1,2,3,4,5
1,-0.9968648898982337,-2680.0,"(0, 0)","[ 1.00000000e+03  1.42270000e+02  8.14500000e+01  1.96440000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.39628130e+00
  8.02517875e-01  2.96012702e+00  4.34580801e+01  6.10428337e+01
  6.65795493e+01 -2.09178869e+02  1.69746277e+02  2.07689512e+02
  3.80884605e+01  2.37650284e+01  3.58760874e+01]",[-1. -1. -1.]
1,-9.568403471746365,-2690.0,"(1, 1)","[ 1.00000000e+03  1.42270000e+02  8.14500000e+01  1.96440000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.39628130e+00
  8.02517875e-01  2.96012702e+00  4.34580801e+01  6.10428337e+01
  6.65795493e+01 -2.09178869e+02  1.69746277e+02  2.07689512e+02
  3.80884605e+01  2.37650284e+01  3.58760874e+01]",[-1. -1. -1.]
0,1,2,3,4,5
1,-0.9968648898982337,-2690.0,"(0, 0)","[ 1.00000000e+03  1.46340000e+02  8.18800000e+01  1.99080000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.44784908e+00
  8.96640112e-01  3.38168445e+00  4.92417565e+01  6.22745603e+01
  6.86970905e+01 -1.40941393e+02  1.71173666e+02  2.15249480e+02
  2.38500654e+01  2.93252675e+01  4.01061685e+01]",[-0.62077904 -0.62077904 -0.62077904]
1,-9.568403471746365,-2700.0,"(1, 1)","[ 1.00000000e+03  1.46340000e+02  8.18800000e+01  1.99080000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.44784908e+00
  8.96640112e-01  3.38168445e+00  4.92417565e+01  6.22745603e+01
  6.86970905e+01 -1.40941393e+02  1.71173666e+02  2.15249480e+02
  2.38500654e+01  2.93252675e+01  4.01061685e+01]",[-0.62077904 -0.62077904 -0.62077904]
0,1,2,3,4,5
1,-0.9968648898982337,-2700.0,"(0, 0)","[1000.          145.01         82.51        198.33          0.
    0.            0.           -1.57784835    1.01042089    3.61359771
   47.59593117   63.99971574   67.44127474 -123.5366651   178.4341742
  198.7811177    23.06285705   38.40749211   44.65113594]",[-1. -1. -1.]
1,-9.568403471746365,-2710.0,"(1, 1)","[1000.          145.01         82.51        198.33          0.
    0.            0.           -1.57784835    1.01042089    3.61359771
   47.59593117   63.99971574   67.44127474 -123.5366651   178.4341742
  198.7811177    23.06285705   38.40749211   44.65113594]",[-1. -1. -1.]
0,1,2,3,4,5
1,-0.9968648898982337,-2710.0,"(0, 0)","[1000.          145.87         82.21        199.17          0.
    0.            0.           -1.59311447    1.06411899    3.82112408
   48.74192577   62.58977368   68.11657029 -111.8236892   154.8830972
  167.5138801    24.36733612   38.40749211   39.84445154]",[-0.6247748 -0.6247748 -0.6247748]
1,-9.568403471746365,-2720.0,"(1, 1)","[1000.          145.87         82.21        199.17          0.
    0.            0.           -1.59311447    1.06411899    3.82112408
   48.74192577   62.58977368   68.11657029 -111.8236892   154.8830972
  167.5138801    24.36733612   38.40749211   39.84445154]",[-0.6247748 -0.6247748 -0.6247748]
0,1,2,3,4,5
1,-0.9968648898982337,-2720.0,"(0, 0)","[1000.          145.63         82.25        199.44          0.
    0.            0.           -1.60606525    1.09725432    3.96170886
   48.4361359    62.70310707   68.33495106  -95.77592336  137.1723423
  161.0218017    20.20352656   38.40749211   41.77212861]",[-0.67287624 -0.67287624 -0.67287624]
1,-9.568403471746365,-2730.0,"(1, 1)","[1000.          145.63         82.25        199.44          0.
    0.            0.           -1.60606525    1.09725432    3.96170886
   48.4361359    62.70310707   68.33495106  -95.77592336  137.1723423
  161.0218017    20.20352656   38.40749211   41.77212861]",[-0.67287624 -0.67287624 -0.67287624]
0,1,2,3,4,5
1,-0.9968648898982337,-2730.0,"(0, 0)","[1000.          146.28         82.22        202.23          0.
    0.            0.           -1.54605728    1.10831756    4.24927005
   49.32682049   62.5560718    70.49520892  -81.50240538  124.4477956
  162.1883483    17.14572247   39.22983245   46.82967593]",[-1. -1. -1.]
1,-9.568403471746365,-2740.0,"(1, 1)","[1000.          146.28         82.22        202.23          0.
    0.            0.           -1.54605728    1.10831756    4.24927005
   49.32682049   62.5560718    70.49520892  -81.50240538  124.4477956
  162.1883483    17.14572247   39.22983245   46.82967593]",[-1. -1. -1.]
0,1,2,3,4,5
1,-0.9968648898982337,-2740.0,"(0, 0)","[1000.          145.82         82.96        199.98          0.
    0.            0.           -1.51811876    1.16338628    4.24665536
   48.71083317   64.67008996   66.69903126  -70.00499607  132.5082965
  151.7878898     9.87126734   45.31724068   51.55693081]",[-1. -1. -1.]
1,-9.568403471746365,-2750.0,"(1, 1)","[1000.          145.82         82.96        199.98          0.
    0.            0.           -1.51811876    1.16338628    4.24665536
   48.71083317   64.67008996   66.69903126  -70.00499607  132.5082965
  151.7878898     9.87126734   45.31724068   51.55693081]",[-1. -1. -1.]
0,1,2,3,4,5
1,-0.9968648898982337,-2750.0,"(0, 0)","[1000.          143.73         83.08        198.89          0.
    0.            0.           -1.64565276    1.20284598    4.10926032
   46.01026527   65.00156341   64.94632654  -95.3583594   130.7305806
  116.620737     18.38468671   47.57240216   44.48892187]",[-0.5660955 -0.5660955 -0.5660955]
1,-9.568403471746365,-2760.0,"(1, 1)","[1000.          143.73         83.08        198.89          0.
    0.            0.           -1.64565276    1.20284598    4.10926032
   46.01026527   65.00156341   64.94632654  -95.3583594   130.7305806
  116.620737     18.38468671   47.57240216   44.48892187]",[-0.5660955 -0.5660955 -0.5660955]
0,1,2,3,4,5
1,-0.9968648898982337,-2760.0,"(0, 0)","[1000.          145.83         83.97        199.62          0.
    0.            0.           -1.55929731    1.2910512     4.01301908
   48.95200661   67.35172874   65.57309456  -80.11137818  140.2982939
  110.353428     20.48274044   54.00114887   44.56787666]",[-0.2518736 -0.2518736 -0.2518736]
1,-9.568403471746365,-2770.0,"(1, 1)","[1000.          145.83         83.97        199.62          0.
    0.            0.           -1.55929731    1.2910512     4.01301908
   48.95200661   67.35172874   65.57309456  -80.11137818  140.2982939
  110.353428     20.48274044   54.00114887   44.56787666]",[-0.2518736 -0.2518736 -0.2518736]
0,1,2,3,4,5
