,0
0,1.0
1,0.998301220536232
2,0.9998458150122654
3,1.0030282619565838
4,1.0126722636466974
5,1.0142146944452015
6,1.016276955673768
7,1.0192907793895494
8,1.0233061583718879
9,1.0208265330135373
10,1.0269296807386736
11,1.025813060826409
12,1.0236466636577044
13,1.0223994560085596
14,1.025828410594691
15,1.0201564102211251
16,1.0094647832078636
17,1.0141592934503854
18,1.00773277910712
19,1.001392143326169
20,1.007138135808434
21,1.0072993841416187
22,0.9901460075445498
23,0.9743798975063414
24,0.9875617294742729
25,0.9842644213879032
26,0.9628044470060186
27,0.9536334427282829
28,0.9690365123140657
29,0.9760737217617876
30,0.98463745171642
31,1.0028618069126993
32,1.0037219167141809
33,1.0026934465404713
34,0.9999280325062099
35,1.0103382901057296
36,1.0210601422963461
37,1.0302933081639498
38,1.0244348057519095
39,1.0165521576090168
40,1.0032713184673228
41,1.0075415258739855
42,1.0110466564339733
43,1.0091303469289765
44,1.0045469646640874
45,1.0026713953728033
46,1.0129518323744808
47,1.022422807316507
48,1.0163671130752456
49,1.0076135960983266
50,1.0079666991580178
51,1.006935433429794
52,0.9975473458928004
53,0.9979175827432776
54,1.0078031177350242
55,0.9974944042024195
56,0.9984377373813416
57,1.0124019124222536
58,0.9903160862726077
59,0.9720042345537371
60,0.978868536260255
61,0.9640819794499247
62,0.977239590608264
63,0.9887455847980768
64,0.9990106299640558
65,0.9835307759261873
66,0.9844550365697037
67,1.0045669909524975
68,1.0040574014503774
69,1.0039001828045857
70,1.008945890322678
71,1.004991928543712
72,1.0092205108658598
73,1.0141292355012397
74,1.0112029056319536
75,0.9946617508339983
76,0.9907415095200012
77,0.983605565920991
78,0.9844225752657504
79,0.9888411720413355
80,0.9905771026850658
81,0.9976309862282257
82,1.0057767352149554
83,1.0233565795796347
84,1.0156433796898936
85,1.033002807235043
86,1.0435784375776886
87,1.0347842798776208
88,1.0487746047564743
89,1.0520947087617905
90,1.0457391730418917
91,1.042251580662901
92,1.0362891525770432
93,1.0404176887069847
94,1.0387348388661986
95,1.0328585267744654
96,1.0411575726317173
97,1.0338724350454613
98,1.037927553269117
99,1.0334252672105184
100,1.0252730787141857
101,1.0240851327025373
102,1.0300287003649276
103,1.0219481653510867
104,1.0215224439173456
105,1.019084473014819
106,1.020481578295925
107,1.0335219568427223
108,1.0368716653922045
109,1.0342783025251117
110,1.0403030340074593
111,1.0470856927294339
112,1.0464720892679653
113,1.051283400411069
114,1.0447300083366713
115,1.0526733150106613
116,1.0348946741215863
117,1.0448978827832236
118,1.03537788986141
119,1.034371366623436
120,1.027628889420334
121,1.0405550322737165
122,1.0508350773795443
123,1.0576799106021018
124,1.0577695058148717
125,1.0539769006730826
126,1.0424279354274868
127,1.035790861554925
128,1.0401746931953353
129,1.0493289367925642
130,1.0520297113294754
131,1.0388019489297475
132,1.043751620138008
133,1.0464616502109771
134,1.0355647336500116
135,1.0434162135732963
136,1.0440191267212229
137,1.0471611708719504
138,1.0450806229398195
139,1.028085124056319
140,1.0289205706989906
141,1.0401877608604964
142,1.0386139893256858
143,1.0255009963523631
144,1.0232571622568731
145,1.0256193384053969
146,1.0453937047290445
147,1.0806051707858475
148,1.07914723576483
149,1.079605985469044
150,1.0942833872386368
151,1.0859028940725257
152,1.0816555238892982
153,1.0812055448281488
154,1.0803121962852709
155,1.0775511355244638
156,1.0652809144518964
157,1.0687809741748626
158,1.0598332388068192
159,1.062138543113002
160,1.0716988117966733
161,1.0710744901223268
162,1.068856304662696
163,1.0728386569269028
164,1.0755476952320335
165,1.0740537176867446
166,1.0769599421399243
167,1.0804450276783848
168,1.0829124214149604
169,1.076450626636819
170,1.0629522111234817
171,1.0542364550543804
172,1.0433728877157933
173,1.0499504187568298
174,1.0600735918594537
175,1.066453253275912
176,1.071211334401558
177,1.070835284176197
178,1.060262854890346
179,1.0566065682394996
180,1.0700218143576283
181,1.0722800776299533
182,1.067817476766685
183,1.0770600822720933
184,1.0802178311101736
185,1.0800981601643267
186,1.0882891806257247
187,1.0713189816709876
188,1.105445423146284
189,1.1042696095274713
190,1.107899452818536
191,1.0900160223512807
192,1.0733047505350712
